,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,popularity_scores,genre
23,0.772,0.83,4,-3.981,0,0.0455,0.0357,0.0,0.0419,0.753,127.999,audio_features,7r8QeC6Uy3AbIXqH7W9y0K,spotify:track:7r8QeC6Uy3AbIXqH7W9y0K,https://api.spotify.com/v1/tracks/7r8QeC6Uy3AbIXqH7W9y0K,https://api.spotify.com/v1/audio-analysis/7r8QeC6Uy3AbIXqH7W9y0K,183373,4,Kaun Nachdi,56,desi hip hop
24,0.83,0.858,6,-3.18,0,0.0554,0.134,1.72e-05,0.0567,0.949,119.974,audio_features,7hNYvX0qAKrxtVr1jGDmvR,spotify:track:7hNYvX0qAKrxtVr1jGDmvR,https://api.spotify.com/v1/tracks/7hNYvX0qAKrxtVr1jGDmvR,https://api.spotify.com/v1/audio-analysis/7hNYvX0qAKrxtVr1jGDmvR,296500,4,Gallan Goodiyaan,63,modern bollywood
25,0.507,0.932,1,-4.501,0,0.0762,0.0592,0.0,0.302,0.311,114.961,audio_features,19MlyFzRuoKgjf7ASuOLlm,spotify:track:19MlyFzRuoKgjf7ASuOLlm,https://api.spotify.com/v1/tracks/19MlyFzRuoKgjf7ASuOLlm,https://api.spotify.com/v1/audio-analysis/19MlyFzRuoKgjf7ASuOLlm,244048,3,,0,
26,0.676,0.948,8,-2.628,1,0.0803,0.0553,0.000218,0.0325,0.632,108.731,audio_features,2WDNxbQejWu16O44FcMEFM,spotify:track:2WDNxbQejWu16O44FcMEFM,https://api.spotify.com/v1/tracks/2WDNxbQejWu16O44FcMEFM,https://api.spotify.com/v1/audio-analysis/2WDNxbQejWu16O44FcMEFM,199584,3,"Mera Wala Dance (From ""Simmba"")",54,desi pop
27,0.69,0.939,10,-6.441,0,0.0583,0.0102,0.0288,0.12,0.615,125.006,audio_features,3UaP2PQwhA31keZXt7oPLA,spotify:track:3UaP2PQwhA31keZXt7oPLA,https://api.spotify.com/v1/tracks/3UaP2PQwhA31keZXt7oPLA,https://api.spotify.com/v1/audio-analysis/3UaP2PQwhA31keZXt7oPLA,342093,4,The Disco Song,58,desi pop
28,0.818,0.93,11,-2.982,1,0.247,0.33,0.0,0.658,0.831,113.988,audio_features,5FihcmME7NlwW8KbYOaHVH,spotify:track:5FihcmME7NlwW8KbYOaHVH,https://api.spotify.com/v1/tracks/5FihcmME7NlwW8KbYOaHVH,https://api.spotify.com/v1/audio-analysis/5FihcmME7NlwW8KbYOaHVH,252632,4,The Breakup Song,60,filmi
29,0.687,0.941,6,-5.23,0,0.0583,0.0811,2.93e-06,0.0697,0.909,138.048,audio_features,3W1XPf7mvuQcWQB7U7MbTM,spotify:track:3W1XPf7mvuQcWQB7U7MbTM,https://api.spotify.com/v1/tracks/3W1XPf7mvuQcWQB7U7MbTM,https://api.spotify.com/v1/audio-analysis/3W1XPf7mvuQcWQB7U7MbTM,260552,4,Dilliwaali Girlfriend,62,filmi
30,0.704,0.952,0,-2.331,0,0.0333,0.0408,0.0,0.335,0.902,106.99,audio_features,0hgTkEDY9oIG5DPKN39KHP,spotify:track:0hgTkEDY9oIG5DPKN39KHP,https://api.spotify.com/v1/tracks/0hgTkEDY9oIG5DPKN39KHP,https://api.spotify.com/v1/audio-analysis/0hgTkEDY9oIG5DPKN39KHP,231327,4,Ude Dil Befikre,59,desi pop
31,0.827,0.737,11,-5.473,0,0.0764,0.0316,0.000322,0.211,0.873,121.99,audio_features,3BhjbaGeI7E0CiIjctfdD3,spotify:track:3BhjbaGeI7E0CiIjctfdD3,https://api.spotify.com/v1/tracks/3BhjbaGeI7E0CiIjctfdD3,https://api.spotify.com/v1/audio-analysis/3BhjbaGeI7E0CiIjctfdD3,187711,4,Kar Gayi Chull,58,desi hip hop
32,0.806,0.932,2,-2.228,0,0.0684,0.24,0.0,0.216,0.792,106.021,audio_features,4eu27jAU2bbnyHUC3G75U8,spotify:track:4eu27jAU2bbnyHUC3G75U8,https://api.spotify.com/v1/tracks/4eu27jAU2bbnyHUC3G75U8,https://api.spotify.com/v1/audio-analysis/4eu27jAU2bbnyHUC3G75U8,252760,4,Badtameez Dil,65,filmi
33,0.746,0.924,8,-6.057,1,0.0442,0.0169,0.00279,0.097,0.807,136.051,audio_features,5yDtBUvjNse5mr5887lj59,spotify:track:5yDtBUvjNse5mr5887lj59,https://api.spotify.com/v1/tracks/5yDtBUvjNse5mr5887lj59,https://api.spotify.com/v1/audio-analysis/5yDtBUvjNse5mr5887lj59,306987,4,"Desi Girl (From ""Dostana"")",48,desi pop
34,0.714,0.892,11,-5.342,0,0.0516,0.00145,0.000817,0.0462,0.899,134.997,audio_features,2zZTXtLqCsICzEcztKjn47,spotify:track:2zZTXtLqCsICzEcztKjn47,https://api.spotify.com/v1/tracks/2zZTXtLqCsICzEcztKjn47,https://api.spotify.com/v1/audio-analysis/2zZTXtLqCsICzEcztKjn47,282012,4,"Tum Hi Ho Bandhu (From ""Cocktail"")",56,desi hip hop
35,0.825,0.666,4,-4.847,0,0.0554,0.143,2.81e-06,0.237,0.763,96.987,audio_features,5cjVsWqIkBQC7acTRhL0RO,spotify:track:5cjVsWqIkBQC7acTRhL0RO,https://api.spotify.com/v1/tracks/5cjVsWqIkBQC7acTRhL0RO,https://api.spotify.com/v1/audio-analysis/5cjVsWqIkBQC7acTRhL0RO,187983,4,Kamariya,65,desi pop
36,0.737,0.961,10,-0.155,0,0.0747,0.163,0.0,0.361,0.567,108.014,audio_features,4cFwhwH5ydnHgB0Tv3lZsm,spotify:track:4cFwhwH5ydnHgB0Tv3lZsm,https://api.spotify.com/v1/tracks/4cFwhwH5ydnHgB0Tv3lZsm,https://api.spotify.com/v1/audio-analysis/4cFwhwH5ydnHgB0Tv3lZsm,191089,4,"O Saki Saki (From ""Batla House"")",67,desi pop
37,0.727,0.9,8,-4.529,1,0.0452,0.0805,0.0464,0.154,0.505,131.97,audio_features,6WediUhXDfm8FR3wlM0r3G,spotify:track:6WediUhXDfm8FR3wlM0r3G,https://api.spotify.com/v1/tracks/6WediUhXDfm8FR3wlM0r3G,https://api.spotify.com/v1/audio-analysis/6WediUhXDfm8FR3wlM0r3G,288696,4,Subha Hone Na De,66,filmi
38,0.831,0.908,7,-3.317,1,0.101,0.328,0.00371,0.077,0.734,104.962,audio_features,3AQrBSjowqCFu2jiFFuGsv,spotify:track:3AQrBSjowqCFu2jiFFuGsv,https://api.spotify.com/v1/tracks/3AQrBSjowqCFu2jiFFuGsv,https://api.spotify.com/v1/audio-analysis/3AQrBSjowqCFu2jiFFuGsv,203882,4,Chhote Chhote Peg,55,desi pop
39,0.732,0.944,0,-4.115,1,0.09,0.209,0.0,0.401,0.957,120.02,audio_features,18e3XXYCv4Tx8uUl1mP3CN,spotify:track:18e3XXYCv4Tx8uUl1mP3CN,https://api.spotify.com/v1/tracks/18e3XXYCv4Tx8uUl1mP3CN,https://api.spotify.com/v1/audio-analysis/18e3XXYCv4Tx8uUl1mP3CN,288903,4,Balam Pichkari,64,filmi
40,0.722,0.867,0,-3.652,0,0.0904,0.121,0.0052,0.123,0.893,102.009,audio_features,352wEkChkiClswqwDoM0nj,spotify:track:352wEkChkiClswqwDoM0nj,https://api.spotify.com/v1/tracks/352wEkChkiClswqwDoM0nj,https://api.spotify.com/v1/audio-analysis/352wEkChkiClswqwDoM0nj,179225,4,"Coca Cola (From ""Luka Chuppi"")",62,desi pop
41,0.725,0.912,9,-3.665,0,0.0851,0.155,7.68e-05,0.107,0.674,104.055,audio_features,6cARnc9YVlBNigjNSX63pp,spotify:track:6cARnc9YVlBNigjNSX63pp,https://api.spotify.com/v1/tracks/6cARnc9YVlBNigjNSX63pp,https://api.spotify.com/v1/audio-analysis/6cARnc9YVlBNigjNSX63pp,184433,4,"Dilbar (From ""Satyameva Jayate"")",42,desi pop
42,0.534,0.959,1,-3.67,0,0.361,0.449,0.0,0.354,0.751,187.576,audio_features,7s0qlp1ibUxVXLsOM0YWia,spotify:track:7s0qlp1ibUxVXLsOM0YWia,https://api.spotify.com/v1/tracks/7s0qlp1ibUxVXLsOM0YWia,https://api.spotify.com/v1/audio-analysis/7s0qlp1ibUxVXLsOM0YWia,276960,3,First Class,62,filmi
43,0.815,0.833,7,-6.117,0,0.0769,0.0297,2e-05,0.33,0.563,99.989,audio_features,7Czm0vv2sYL5z4P51KY66e,spotify:track:7Czm0vv2sYL5z4P51KY66e,https://api.spotify.com/v1/tracks/7Czm0vv2sYL5z4P51KY66e,https://api.spotify.com/v1/audio-analysis/7Czm0vv2sYL5z4P51KY66e,366853,4,Maahi Ve,63,desi pop
44,0.796,0.978,5,-1.266,0,0.0955,0.289,0.00254,0.346,0.8,129.999,audio_features,2UE5pVmMGjfD5XUQTpYpD6,spotify:track:2UE5pVmMGjfD5XUQTpYpD6,https://api.spotify.com/v1/tracks/2UE5pVmMGjfD5XUQTpYpD6,https://api.spotify.com/v1/audio-analysis/2UE5pVmMGjfD5XUQTpYpD6,212741,4,Aankh Marey,48,desi pop
45,0.785,0.722,10,-2.604,0,0.158,0.0363,4.24e-06,0.452,0.848,189.857,audio_features,3ZjMdVOWxQ53FKrmkgCv95,spotify:track:3ZjMdVOWxQ53FKrmkgCv95,https://api.spotify.com/v1/tracks/3ZjMdVOWxQ53FKrmkgCv95,https://api.spotify.com/v1/audio-analysis/3ZjMdVOWxQ53FKrmkgCv95,166461,4,"Psycho Saiyaan (From ""Saaho"")",65,desi pop
46,0.765,0.89,5,-4.608,0,0.0824,0.502,0.0,0.0423,0.918,99.961,audio_features,6zojSFiUNySBy3Kd1JVCXb,spotify:track:6zojSFiUNySBy3Kd1JVCXb,https://api.spotify.com/v1/tracks/6zojSFiUNySBy3Kd1JVCXb,https://api.spotify.com/v1/audio-analysis/6zojSFiUNySBy3Kd1JVCXb,226696,4,Dil Chori,57,desi pop
47,0.742,0.879,0,-4.274,0,0.0328,0.0696,7.17e-06,0.0981,0.936,133.946,audio_features,0EH7sgeiFqDa3eS7ieW2zs,spotify:track:0EH7sgeiFqDa3eS7ieW2zs,https://api.spotify.com/v1/tracks/0EH7sgeiFqDa3eS7ieW2zs,https://api.spotify.com/v1/audio-analysis/0EH7sgeiFqDa3eS7ieW2zs,227091,4,Chammak Challo,71,dance pop
48,0.77,0.824,1,-6.491,0,0.0851,0.485,0.0,0.318,0.49,172.006,audio_features,39ujbBjTwwqUFySaCYDMMT,spotify:track:39ujbBjTwwqUFySaCYDMMT,https://api.spotify.com/v1/tracks/39ujbBjTwwqUFySaCYDMMT,https://api.spotify.com/v1/audio-analysis/39ujbBjTwwqUFySaCYDMMT,178605,4,Proper Patola,70,desi hip hop
49,0.685,0.841,2,-2.932,0,0.0942,0.118,0.0,0.26,0.59,97.929,audio_features,4dJWik0ax9bRFXl0HqbFjT,spotify:track:4dJWik0ax9bRFXl0HqbFjT,https://api.spotify.com/v1/tracks/4dJWik0ax9bRFXl0HqbFjT,https://api.spotify.com/v1/audio-analysis/4dJWik0ax9bRFXl0HqbFjT,179099,4,High Rated Gabru,45,desi hip hop
50,0.619,0.925,7,-6.215,0,0.103,0.162,0.0,0.255,0.738,175.117,audio_features,2QY6SJXVnBFaqxOZhC1Fuu,spotify:track:2QY6SJXVnBFaqxOZhC1Fuu,https://api.spotify.com/v1/tracks/2QY6SJXVnBFaqxOZhC1Fuu,https://api.spotify.com/v1/audio-analysis/2QY6SJXVnBFaqxOZhC1Fuu,235102,4,Kamli,56,filmi
0,0.447,0.589,8,-9.435,1,0.0763,0.498,0.000458,0.0822,0.963,174.125,audio_features,6RY2fEKYTORAsKKpbky5Qt,spotify:track:6RY2fEKYTORAsKKpbky5Qt,https://api.spotify.com/v1/tracks/6RY2fEKYTORAsKKpbky5Qt,https://api.spotify.com/v1/audio-analysis/6RY2fEKYTORAsKKpbky5Qt,327080,3,Jahan Teri Yeh Nazar Hai - Kaalia / Soundtrack Version,40,classic bollywood
1,0.421,0.477,2,-9.123,0,0.0392,0.832,0.153,0.433,0.471,125.922,audio_features,2DeRGbBLFK2qIMcwJ9rw4j,spotify:track:2DeRGbBLFK2qIMcwJ9rw4j,https://api.spotify.com/v1/tracks/2DeRGbBLFK2qIMcwJ9rw4j,https://api.spotify.com/v1/audio-analysis/2DeRGbBLFK2qIMcwJ9rw4j,208062,4,"Dum Maro Dum, Pt. 2",26,chutney
2,0.319,0.621,10,-8.548,1,0.0884,0.925,0.546,0.198,0.709,165.806,audio_features,5voOIN34PYF0s2Zpk6v59t,spotify:track:5voOIN34PYF0s2Zpk6v59t,https://api.spotify.com/v1/tracks/5voOIN34PYF0s2Zpk6v59t,https://api.spotify.com/v1/audio-analysis/5voOIN34PYF0s2Zpk6v59t,272267,4,Tum Kitne Din Baad Mile,17,chutney
3,0.552,0.529,6,-10.185,0,0.391,0.802,0.000317,0.254,0.962,171.322,audio_features,4aSX2lTWSxpxo1DmKKjrM3,spotify:track:4aSX2lTWSxpxo1DmKKjrM3,https://api.spotify.com/v1/tracks/4aSX2lTWSxpxo1DmKKjrM3,https://api.spotify.com/v1/audio-analysis/4aSX2lTWSxpxo1DmKKjrM3,378347,4,Kajra Mohabbat Wala,30,chutney
4,0.497,0.476,7,-11.248,0,0.0624,0.83,0.0184,0.332,0.521,141.46,audio_features,4jqDpyUwVkcTJXufkuV79t,spotify:track:4jqDpyUwVkcTJXufkuV79t,https://api.spotify.com/v1/tracks/4jqDpyUwVkcTJXufkuV79t,https://api.spotify.com/v1/audio-analysis/4jqDpyUwVkcTJXufkuV79t,253773,4,Yeh Mera Dil Yaar Ka Diwana,30,chutney
5,0.585,0.497,7,-7.793,1,0.0532,0.913,0.000542,0.245,0.826,129.41,audio_features,3w505W3zX10CJ8epUbMOJe,spotify:track:3w505W3zX10CJ8epUbMOJe,https://api.spotify.com/v1/tracks/3w505W3zX10CJ8epUbMOJe,https://api.spotify.com/v1/audio-analysis/3w505W3zX10CJ8epUbMOJe,300042,4,Do Ghoont Mujhe Bhi Pila De,18,classic bollywood
6,0.375,0.567,0,-6.427,1,0.0359,0.792,7.53e-05,0.27,0.808,154.078,audio_features,5ZpyNh7l0L4GlGxqg0VHJk,spotify:track:5ZpyNh7l0L4GlGxqg0VHJk,https://api.spotify.com/v1/tracks/5ZpyNh7l0L4GlGxqg0VHJk,https://api.spotify.com/v1/audio-analysis/5ZpyNh7l0L4GlGxqg0VHJk,335307,3,Mil Gayi Aaj Do Lehren - Yeh Vaada Raha / Soundtrack Version,23,chutney
7,0.361,0.63,0,-9.612,0,0.0668,0.717,5.34e-06,0.306,0.444,116.988,audio_features,4Io7LWhjZMORDTzHIsqDQ9,spotify:track:4Io7LWhjZMORDTzHIsqDQ9,https://api.spotify.com/v1/tracks/4Io7LWhjZMORDTzHIsqDQ9,https://api.spotify.com/v1/audio-analysis/4Io7LWhjZMORDTzHIsqDQ9,472947,4,Ek Hasina Thi Ek Diwana Tha,29,classic bollywood
8,0.445,0.706,2,-8.54,1,0.101,0.889,0.0349,0.12,0.388,123.64,audio_features,7l84ITKK71ZjjrwLkFj401,spotify:track:7l84ITKK71ZjjrwLkFj401,https://api.spotify.com/v1/tracks/7l84ITKK71ZjjrwLkFj401,https://api.spotify.com/v1/audio-analysis/7l84ITKK71ZjjrwLkFj401,326640,4,"Piya Tu Ab To Aaja (From ""Caravan"")",30,chutney
9,0.423,0.903,1,-7.596,1,0.149,0.612,1.43e-05,0.923,0.774,130.675,audio_features,3yRoV3XxY866zW6PZuwzXy,spotify:track:3yRoV3XxY866zW6PZuwzXy,https://api.spotify.com/v1/tracks/3yRoV3XxY866zW6PZuwzXy,https://api.spotify.com/v1/audio-analysis/3yRoV3XxY866zW6PZuwzXy,457280,4,Ek Do Teen Char,48,classic bollywood
10,0.553,0.673,0,-10.498,0,0.0571,0.689,0.0,0.0942,0.685,110.814,audio_features,0vrsBXufgKnB3ERO6Grc7O,spotify:track:0vrsBXufgKnB3ERO6Grc7O,https://api.spotify.com/v1/tracks/0vrsBXufgKnB3ERO6Grc7O,https://api.spotify.com/v1/audio-analysis/0vrsBXufgKnB3ERO6Grc7O,399640,4,Gazar Ne Kiya Hai Ishara,37,classic bollywood
11,0.292,0.628,5,-8.025,1,0.0667,0.674,3.9e-05,0.155,0.596,186.733,audio_features,4otPRwfuUNs8etMFByygqg,spotify:track:4otPRwfuUNs8etMFByygqg,https://api.spotify.com/v1/tracks/4otPRwfuUNs8etMFByygqg,https://api.spotify.com/v1/audio-analysis/4otPRwfuUNs8etMFByygqg,352000,4,Amar Akbar Anthony - Amar Akbar Anthony / Soundtrack Version,37,classic bollywood
12,0.378,0.578,6,-6.877,0,0.0552,0.727,4.35e-05,0.429,0.91,185.796,audio_features,2Cx3805TqeKR2jq5WhfUCM,spotify:track:2Cx3805TqeKR2jq5WhfUCM,https://api.spotify.com/v1/tracks/2Cx3805TqeKR2jq5WhfUCM,https://api.spotify.com/v1/audio-analysis/2Cx3805TqeKR2jq5WhfUCM,362733,4,"Parde Mein Rahne Do (From ""Shikar"")",19,chutney
13,0.534,0.451,0,-10.266,1,0.072,0.336,0.00127,0.145,0.534,127.879,audio_features,4CXcSI9r7CWUHCRL0AqVby,spotify:track:4CXcSI9r7CWUHCRL0AqVby,https://api.spotify.com/v1/tracks/4CXcSI9r7CWUHCRL0AqVby,https://api.spotify.com/v1/audio-analysis/4CXcSI9r7CWUHCRL0AqVby,360173,4,Pyar Karne Wale - Shaan / Soundtrack Version,31,chutney
14,0.53,0.513,11,-11.903,0,0.0714,0.945,0.0205,0.466,0.568,125.05,audio_features,28nA1K1h6fklSgOuyEMjau,spotify:track:28nA1K1h6fklSgOuyEMjau,https://api.spotify.com/v1/tracks/28nA1K1h6fklSgOuyEMjau,https://api.spotify.com/v1/audio-analysis/28nA1K1h6fklSgOuyEMjau,354293,4,"Duniya Mein Logon Ko, Pt. 1",24,chutney
15,0.633,0.35,4,-12.982,1,0.0684,0.347,0.000336,0.0604,0.222,123.468,audio_features,5BhSHhWuQQHyXcwEjP4AFX,spotify:track:5BhSHhWuQQHyXcwEjP4AFX,https://api.spotify.com/v1/tracks/5BhSHhWuQQHyXcwEjP4AFX,https://api.spotify.com/v1/audio-analysis/5BhSHhWuQQHyXcwEjP4AFX,379813,4,Raat Baaqi Baat Baaqi,32,
16,0.437,0.723,4,-6.257,0,0.222,0.808,0.0,0.378,0.86,178.013,audio_features,5vhhHmNnvuR88FBdbPsM6j,spotify:track:5vhhHmNnvuR88FBdbPsM6j,https://api.spotify.com/v1/tracks/5vhhHmNnvuR88FBdbPsM6j,https://api.spotify.com/v1/audio-analysis/5vhhHmNnvuR88FBdbPsM6j,240413,3,"Dil Sachaa Aur Chehra Jhutha - From ""Sachaa Jhutha""",23,classic bollywood
17,0.679,0.74,0,-10.657,1,0.432,0.801,0.0455,0.125,0.692,115.593,audio_features,61gsAJ7HPlTZ6Uv1jSIY3e,spotify:track:61gsAJ7HPlTZ6Uv1jSIY3e,https://api.spotify.com/v1/tracks/61gsAJ7HPlTZ6Uv1jSIY3e,https://api.spotify.com/v1/audio-analysis/61gsAJ7HPlTZ6Uv1jSIY3e,195000,4,Mera Naam Hai Shabnam,14,chutney
18,0.386,0.413,2,-10.894,0,0.0362,0.865,0.0122,0.137,0.469,90.163,audio_features,5n4U9MzOchgcyouhWWWsgD,spotify:track:5n4U9MzOchgcyouhWWWsgD,https://api.spotify.com/v1/tracks/5n4U9MzOchgcyouhWWWsgD,https://api.spotify.com/v1/audio-analysis/5n4U9MzOchgcyouhWWWsgD,326173,3,"Haa Jab Tak Hai Jaan - From “Sholay Songs And Dialogues, Vol. 2” Soundtrack",31,classic bollywood
19,0.551,0.816,6,-8.139,0,0.061,0.729,0.0,0.16,0.722,114.813,audio_features,3UOHTbvz9Jhj08Uo8bdKhu,spotify:track:3UOHTbvz9Jhj08Uo8bdKhu,https://api.spotify.com/v1/tracks/3UOHTbvz9Jhj08Uo8bdKhu,https://api.spotify.com/v1/audio-analysis/3UOHTbvz9Jhj08Uo8bdKhu,286453,4,Qurbani Qurbani - From 'Qurbani' / Soundtrack Version,29,classic bollywood
20,0.54,0.479,3,-10.44,1,0.0353,0.979,0.578,0.161,0.396,111.338,audio_features,6966cgOPA1kF13BIoNXp24,spotify:track:6966cgOPA1kF13BIoNXp24,https://api.spotify.com/v1/tracks/6966cgOPA1kF13BIoNXp24,https://api.spotify.com/v1/audio-analysis/6966cgOPA1kF13BIoNXp24,230600,4,"Mehbooba Mehbooba - From “Sholay Songs And Dialogues, Vol. 2” Soundtrack",46,chutney
21,0.567,0.666,9,-6.888,1,0.274,0.905,0.247,0.443,0.795,111.315,audio_features,5kg0XNporvdIBqQDeqiMY2,spotify:track:5kg0XNporvdIBqQDeqiMY2,https://api.spotify.com/v1/tracks/5kg0XNporvdIBqQDeqiMY2,https://api.spotify.com/v1/audio-analysis/5kg0XNporvdIBqQDeqiMY2,475661,4,Honthon Mein Aisi Baat,21,classic bollywood
22,0.52,0.562,5,-10.086,1,0.28,0.762,0.0,0.0913,0.778,107.929,audio_features,60pGBy2GQpVhy7kPzYtT94,spotify:track:60pGBy2GQpVhy7kPzYtT94,https://api.spotify.com/v1/tracks/60pGBy2GQpVhy7kPzYtT94,https://api.spotify.com/v1/audio-analysis/60pGBy2GQpVhy7kPzYtT94,353427,4,Yeh Hai Bambai Nagaria,13,classic bollywood
23,0.305,0.327,6,-11.444,0,0.0338,0.965,0.568,0.338,0.281,102.776,audio_features,5jaj1jTdCVVpdcdTvCXPZC,spotify:track:5jaj1jTdCVVpdcdTvCXPZC,https://api.spotify.com/v1/tracks/5jaj1jTdCVVpdcdTvCXPZC,https://api.spotify.com/v1/audio-analysis/5jaj1jTdCVVpdcdTvCXPZC,324440,4,Kahin Deep Jale Kahin Dil,26,classic bollywood
24,0.512,0.574,11,-8.947,1,0.053,0.808,0.0,0.552,0.894,98.478,audio_features,5VrfpbtrYgUeUUg6dNpnZU,spotify:track:5VrfpbtrYgUeUUg6dNpnZU,https://api.spotify.com/v1/tracks/5VrfpbtrYgUeUUg6dNpnZU,https://api.spotify.com/v1/audio-analysis/5VrfpbtrYgUeUUg6dNpnZU,305360,4,O Mere Raja - Johny Mera Naam / Soundtrack Version,30,classic bollywood
25,0.528,0.465,7,-11.552,1,0.0309,0.797,0.000703,0.841,0.799,97.393,audio_features,4i7iQj7TFhFikD5ZPtmduS,spotify:track:4i7iQj7TFhFikD5ZPtmduS,https://api.spotify.com/v1/tracks/4i7iQj7TFhFikD5ZPtmduS,https://api.spotify.com/v1/audio-analysis/4i7iQj7TFhFikD5ZPtmduS,262413,4,Ja Re Ja O Harjaee,15,classic bollywood
26,0.443,0.589,7,-8.085,1,0.0392,0.551,0.0,0.126,0.963,97.401,audio_features,3T5lg6iElKWbFOfRIxMM9D,spotify:track:3T5lg6iElKWbFOfRIxMM9D,https://api.spotify.com/v1/tracks/3T5lg6iElKWbFOfRIxMM9D,https://api.spotify.com/v1/audio-analysis/3T5lg6iElKWbFOfRIxMM9D,384360,4,Bachke Rehna Re Baba - Pukar / Soundtrack Version,13,classic bollywood
27,0.529,0.836,1,-8.429,1,0.0751,0.713,3.01e-05,0.156,0.652,97.22,audio_features,4vzxMUpjguMIFf3hN4yxLZ,spotify:track:4vzxMUpjguMIFf3hN4yxLZ,https://api.spotify.com/v1/tracks/4vzxMUpjguMIFf3hN4yxLZ,https://api.spotify.com/v1/audio-analysis/4vzxMUpjguMIFf3hN4yxLZ,422187,4,Hawa Hawai,45,classic bollywood
28,0.598,0.787,8,-4.92,1,0.16,0.901,0.000191,0.812,0.964,93.159,audio_features,3O4S3w4EM3ubp6S2jtOkpM,spotify:track:3O4S3w4EM3ubp6S2jtOkpM,https://api.spotify.com/v1/tracks/3O4S3w4EM3ubp6S2jtOkpM,https://api.spotify.com/v1/audio-analysis/3O4S3w4EM3ubp6S2jtOkpM,296826,4,"Jhoomka Gira Re (From ""Mera Saaya"")",18,chutney
29,0.396,0.331,0,-8.087,0,0.0305,0.95,0.000281,0.403,0.547,94.803,audio_features,56uBWbsLwEznt8QWbI4w3V,spotify:track:56uBWbsLwEznt8QWbI4w3V,https://api.spotify.com/v1/tracks/56uBWbsLwEznt8QWbI4w3V,https://api.spotify.com/v1/audio-analysis/56uBWbsLwEznt8QWbI4w3V,319083,4,Gumnaam Hai Koi Badnaam Hai Koi,21,classic bollywood
30,0.507,0.668,6,-4.934,0,0.0309,0.668,0.0,0.0585,0.805,95.367,audio_features,3Nxc9ztw60K6wmX3V3yu9A,spotify:track:3Nxc9ztw60K6wmX3V3yu9A,https://api.spotify.com/v1/tracks/3Nxc9ztw60K6wmX3V3yu9A,https://api.spotify.com/v1/audio-analysis/3Nxc9ztw60K6wmX3V3yu9A,277760,4,Mausam Mastana - Satte Pe Satta / Soundtrack Version,38,chutney
31,0.387,0.421,2,-10.884,0,0.0353,0.861,0.0185,0.121,0.504,90.881,audio_features,7aYBTlOK1K6B4s8gJOkI55,spotify:track:7aYBTlOK1K6B4s8gJOkI55,https://api.spotify.com/v1/tracks/7aYBTlOK1K6B4s8gJOkI55,https://api.spotify.com/v1/audio-analysis/7aYBTlOK1K6B4s8gJOkI55,322960,3,"Haa Jab Tak Hai Jaan - From “Sholay Songs And Dialogues, Vol. 2” Soundtrack",21,classic bollywood
32,0.451,0.319,7,-13.117,1,0.041,0.968,0.64,0.149,0.477,91.255,audio_features,7j0p04H5irALWqt5KTwXKZ,spotify:track:7j0p04H5irALWqt5KTwXKZ,https://api.spotify.com/v1/tracks/7j0p04H5irALWqt5KTwXKZ,https://api.spotify.com/v1/audio-analysis/7j0p04H5irALWqt5KTwXKZ,265117,4,Aaja Re Pardesi,16,classic bollywood
33,0.392,0.571,9,-7.939,1,0.115,0.725,9.9e-05,0.0822,0.449,90.28,audio_features,0XPSzRRQw8KZZiRZE7jlYf,spotify:track:0XPSzRRQw8KZZiRZE7jlYf,https://api.spotify.com/v1/tracks/0XPSzRRQw8KZZiRZE7jlYf,https://api.spotify.com/v1/audio-analysis/0XPSzRRQw8KZZiRZE7jlYf,341520,3,Yamma Yamma - Shaan / Soundtrack Version,33,classic bollywood
34,0.399,0.898,8,-3.591,0,0.142,0.769,2.19e-05,0.0496,0.701,92.361,audio_features,6wIm8uumH72pyPN2VVrp9i,spotify:track:6wIm8uumH72pyPN2VVrp9i,https://api.spotify.com/v1/tracks/6wIm8uumH72pyPN2VVrp9i,https://api.spotify.com/v1/audio-analysis/6wIm8uumH72pyPN2VVrp9i,322507,4,Maar Diya Jaye - Mera Gaon Mera Desh / Soundtrack Version,37,classic bollywood
35,0.624,0.402,2,-8.055,0,0.0426,0.818,1.57e-05,0.248,0.962,103.891,audio_features,2AsKrSw7neh2aJZHxvJ6ym,spotify:track:2AsKrSw7neh2aJZHxvJ6ym,https://api.spotify.com/v1/tracks/2AsKrSw7neh2aJZHxvJ6ym,https://api.spotify.com/v1/audio-analysis/2AsKrSw7neh2aJZHxvJ6ym,275053,4,Kahin Pe Nighahen Kahin Pe Nishana,8,classic bollywood
36,0.506,0.276,3,-6.934,1,0.0278,0.98,0.00418,0.0807,0.539,76.136,audio_features,6FQSbXPFzdiqgJZU75Hesq,spotify:track:6FQSbXPFzdiqgJZU75Hesq,https://api.spotify.com/v1/tracks/6FQSbXPFzdiqgJZU75Hesq,https://api.spotify.com/v1/audio-analysis/6FQSbXPFzdiqgJZU75Hesq,445028,4,Aage Bhi Jane Na Tu,27,chutney
